"Country Name","Country Code","Indicator Name.x","Indicator Code.x","Year","Internet pop on global","Region","IncomeGroup","SpecialNotes","TableName","Indicator Name.y","Indicator Code.y","2020","Country_population"
"Sweden","SWE",NA,NA,2009,0.00123716013525624,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9298515
"Sweden","SWE",NA,NA,2010,0.00121936867391518,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9378126
"Sweden","SWE",NA,NA,2011,0.00125177910088598,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9449213
"Sweden","SWE",NA,NA,2012,0.0012518276640585,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9519374
"Sweden","SWE",NA,NA,2013,0.00126918361074428,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9600379
"Sweden","SWE",NA,NA,2014,0.00123663554326486,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9696110
"Sweden","SWE",NA,NA,2015,0.00120984977848935,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9799186
"Sweden","SWE",NA,NA,2016,0.00119824448112734,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,9923085
"Sweden","SWE",NA,NA,2017,0.00124572620487444,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,10057698
"Sweden","SWE",NA,NA,2018,0,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,10175214
"Sweden","SWE",NA,NA,2019,0.00126574258303934,"Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.","Sweden","Population, total","SP.POP.TOTL",NA,10278887
"Eswatini","SWZ",NA,NA,2000,0.00000152302090687954,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1005435
"Eswatini","SWZ",NA,NA,2001,0.00000209735235706715,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1013609
"Eswatini","SWZ",NA,NA,2002,0.00000295056866358233,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1019059
"Eswatini","SWZ",NA,NA,2003,0.00000392426034323822,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1022802
"Eswatini","SWZ",NA,NA,2004,0.00000515202936134534,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1026286
"Eswatini","SWZ",NA,NA,2005,0.00000585097923785751,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1030579
"Eswatini","SWZ",NA,NA,2006,0.00000580935610732425,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1036092
"Eswatini","SWZ",NA,NA,2007,0.00000640506856574567,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1042652
"Eswatini","SWZ",NA,NA,2008,0.0000106439264151269,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1049945
"Eswatini","SWZ",NA,NA,2009,0.000013822139483109,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1057467
"Eswatini","SWZ",NA,NA,2010,0.0000169835575561792,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1064837
"Eswatini","SWZ",NA,NA,2011,0.0000277542898602107,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1072032
"Eswatini","SWZ",NA,NA,2012,0.0000316543682209279,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1079288
"Eswatini","SWZ",NA,NA,2013,0.0000374425177864201,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1086839
"Eswatini","SWZ",NA,NA,2014,0.0000395109798738321,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1095021
"Eswatini","SWZ",NA,NA,2015,0.0000385762765139542,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1104044
"Eswatini","SWZ",NA,NA,2016,0.0000428732673131731,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1113984
"Eswatini","SWZ",NA,NA,2017,0.0000453849210919293,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1124753
"Eswatini","SWZ",NA,NA,2018,0,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1136191
"Eswatini","SWZ",NA,NA,2019,0,"Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.","Eswatini","Population, total","SP.POP.TOTL",NA,1148130
"Sint Maarten (Dutch part)","SXM",NA,NA,2000,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,30519
"Sint Maarten (Dutch part)","SXM",NA,NA,2001,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,30600
"Sint Maarten (Dutch part)","SXM",NA,NA,2002,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,30777
"Sint Maarten (Dutch part)","SXM",NA,NA,2003,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,31472
"Sint Maarten (Dutch part)","SXM",NA,NA,2004,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,32488
"Sint Maarten (Dutch part)","SXM",NA,NA,2005,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,33011
"Sint Maarten (Dutch part)","SXM",NA,NA,2006,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,33441
"Sint Maarten (Dutch part)","SXM",NA,NA,2007,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,33811
"Sint Maarten (Dutch part)","SXM",NA,NA,2008,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,33964
"Sint Maarten (Dutch part)","SXM",NA,NA,2009,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,34238
"Sint Maarten (Dutch part)","SXM",NA,NA,2010,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,34056
"Sint Maarten (Dutch part)","SXM",NA,NA,2011,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,33435
"Sint Maarten (Dutch part)","SXM",NA,NA,2012,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,34640
"Sint Maarten (Dutch part)","SXM",NA,NA,2013,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,36607
"Sint Maarten (Dutch part)","SXM",NA,NA,2014,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,37685
"Sint Maarten (Dutch part)","SXM",NA,NA,2015,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,38825
"Sint Maarten (Dutch part)","SXM",NA,NA,2016,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,39969
"Sint Maarten (Dutch part)","SXM",NA,NA,2017,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,40574
"Sint Maarten (Dutch part)","SXM",NA,NA,2018,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,40654
"Sint Maarten (Dutch part)","SXM",NA,NA,2019,0,"Latin America & Caribbean","High income",NA,"Sint Maarten (Dutch part)","Population, total","SP.POP.TOTL",NA,40733
"Seychelles","SYC",NA,NA,2000,0.000000981325086793052,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,81131
"Seychelles","SYC",NA,NA,2001,0.00000144413269066894,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,81202
"Seychelles","SYC",NA,NA,2002,0.00000190919058943629,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,83723
"Seychelles","SYC",NA,NA,2003,0.00000190177026233866,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,82781
"Seychelles","SYC",NA,NA,2004,0.00000311253768020667,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,82475
"Seychelles","SYC",NA,NA,2005,0.0000032336823475972,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,82858
"Seychelles","SYC",NA,NA,2006,0.00000448514458240796,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,84600
"Seychelles","SYC",NA,NA,2007,0.00000488982163437581,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,85033
"Seychelles","SYC",NA,NA,2008,0.00000520421755159811,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,86956
"Seychelles","SYC",NA,NA,2009,0,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,87298
"Seychelles","SYC",NA,NA,2010,0.0000053173046396026,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,89770
"Seychelles","SYC",NA,NA,2011,0.00000538966051737736,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,87441
"Seychelles","SYC",NA,NA,2012,0.00000586662755017147,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,88303
"Seychelles","SYC",NA,NA,2013,0.00000632309567565363,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,89949
"Seychelles","SYC",NA,NA,2014,0.00000645496091347493,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,91359
"Seychelles","SYC",NA,NA,2015,0.0000069067910905258,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,93419
"Seychelles","SYC",NA,NA,2016,0.00000720692195115088,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,94677
"Seychelles","SYC",NA,NA,2017,0.00000750112652556188,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,95843
"Seychelles","SYC",NA,NA,2018,0,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,96762
"Seychelles","SYC",NA,NA,2019,0,"Sub-Saharan Africa","High income",NA,"Seychelles","Population, total","SP.POP.TOTL",NA,97625
"Syrian Arab Republic","SYR",NA,NA,2000,0.00000487678378255247,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,16410848
"Syrian Arab Republic","SYR",NA,NA,2001,0.00000957642615042328,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,16766561
"Syrian Arab Republic","SYR",NA,NA,2002,0.0000570082399355802,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17084632
"Syrian Arab Republic","SYR",NA,NA,2003,0.0000931635959104661,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17415214
"Syrian Arab Republic","SYR",NA,NA,2004,0.000119791648901808,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17827825
"Syrian Arab Republic","SYR",NA,NA,2005,0.000159259638884992,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,18361176
"Syrian Arab Republic","SYR",NA,NA,2006,0.000226435055474314,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,19059258
"Syrian Arab Republic","SYR",NA,NA,2007,0.000342512654674539,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,19878254
"Syrian Arab Republic","SYR",NA,NA,2008,0.000428142134349466,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,20664038
"Syrian Arab Republic","SYR",NA,NA,2009,0.000536380756324696,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,21205873
"Syrian Arab Republic","SYR",NA,NA,2010,0.000638850841989867,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,21362529
"Syrian Arab Republic","SYR",NA,NA,2011,0.000677390018432314,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,21082966
"Syrian Arab Republic","SYR",NA,NA,2012,0.000701062024998642,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,20442541
"Syrian Arab Republic","SYR",NA,NA,2013,0.000715668076525034,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,19584274
"Syrian Arab Republic","SYR",NA,NA,2014,0.000724712465435789,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,18715672
"Syrian Arab Republic","SYR",NA,NA,2015,0.000735195819240321,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17997408
"Syrian Arab Republic","SYR",NA,NA,2016,0.000749228225769299,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17453933
"Syrian Arab Republic","SYR",NA,NA,2017,0.000778570943467291,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17068002
"Syrian Arab Republic","SYR",NA,NA,2018,0,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,16906283
"Syrian Arab Republic","SYR",NA,NA,2019,0,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Population, total","SP.POP.TOTL",NA,17070135
"Turks and Caicos Islands","TCA",NA,NA,2000,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,20164
"Turks and Caicos Islands","TCA",NA,NA,2001,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,21573
"Turks and Caicos Islands","TCA",NA,NA,2002,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,23232
"Turks and Caicos Islands","TCA",NA,NA,2003,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,25011
"Turks and Caicos Islands","TCA",NA,NA,2004,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,26700
"Turks and Caicos Islands","TCA",NA,NA,2005,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,28180
"Turks and Caicos Islands","TCA",NA,NA,2006,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,29391
"Turks and Caicos Islands","TCA",NA,NA,2007,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,30385
"Turks and Caicos Islands","TCA",NA,NA,2008,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,31202
"Turks and Caicos Islands","TCA",NA,NA,2009,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,31934
"Turks and Caicos Islands","TCA",NA,NA,2010,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,32660
"Turks and Caicos Islands","TCA",NA,NA,2011,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,33377
"Turks and Caicos Islands","TCA",NA,NA,2012,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,34066
"Turks and Caicos Islands","TCA",NA,NA,2013,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,34731
"Turks and Caicos Islands","TCA",NA,NA,2014,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,35369
"Turks and Caicos Islands","TCA",NA,NA,2015,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,35981
"Turks and Caicos Islands","TCA",NA,NA,2016,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,36559
"Turks and Caicos Islands","TCA",NA,NA,2017,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,37115
"Turks and Caicos Islands","TCA",NA,NA,2018,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,37665
"Turks and Caicos Islands","TCA",NA,NA,2019,0,"Latin America & Caribbean","High income",NA,"Turks and Caicos Islands","Population, total","SP.POP.TOTL",NA,38191
"Chad","TCD",NA,NA,2000,0.000000487961638262664,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,8355654
"Chad","TCD",NA,NA,2001,0.00000064359038090279,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,8678051
"Chad","TCD",NA,NA,2002,0.00000238782080141342,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,9019233
"Chad","TCD",NA,NA,2003,0.00000472701683336019,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,9373916
"Chad","TCD",NA,NA,2004,0.0000054628701500406,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,9734767
"Chad","TCD",NA,NA,2005,0.00000619059313484297,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,10096633
"Chad","TCD",NA,NA,2006,0.00000921630859855781,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,10457124
"Chad","TCD",NA,NA,2007,0.0000137324176519044,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,10818024
"Chad","TCD",NA,NA,2008,0.0000196957654191514,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,11183588
"Chad","TCD",NA,NA,2009,0.000025352777486398,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,11560147
"Chad","TCD",NA,NA,2010,0.0000293542445735672,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,11952136
"Chad","TCD",NA,NA,2011,0.000033537554180413,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,12360989
"Chad","TCD",NA,NA,2012,0.0000378900378788097,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,12784750
"Chad","TCD",NA,NA,2013,0.0000460986566465637,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,13220424
"Chad","TCD",NA,NA,2014,0.0000546223525786963,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,13663559
"Chad","TCD",NA,NA,2015,0.0000672960295996544,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,14110975
"Chad","TCD",NA,NA,2016,0.0000980674564528657,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,14561666
"Chad","TCD",NA,NA,2017,0.000129987515454967,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,15016773
"Chad","TCD",NA,NA,2018,0,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,15477751
"Chad","TCD",NA,NA,2019,0,"Sub-Saharan Africa","Low income",NA,"Chad","Population, total","SP.POP.TOTL",NA,15946876
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2000,0.00562702581053828,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1793498351
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2001,0.00822167346625876,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1810261141
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2002,0.0129869496711259,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1826238744
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2003,0.0169099062482094,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1841560579
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2004,0.020108761956523,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1856486252
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2005,0.0241910772096486,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1871341375
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2006,0.0294511284088094,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1885806859
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2007,0.0414602665679431,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1899800530
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2008,0.0552665750766522,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1913718210
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2009,0.0678800070158292,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1927560609
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2010,0.0822913377874377,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1941377349
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2011,0.0916026681361989,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1955334267
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2012,0.101536690410941,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1969562739
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2013,0.109902317824321,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1983964453
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2014,0.115878673061315,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,1998513398
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2015,0.121512484595694,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,2012980531
"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,2016,0.13309095919496,NA,NA,"East Asia & Pacific (IDA & IBRD countries) aggregate.","East Asia & Pacific (IDA & IBRD)","Population, total","SP.POP.TOTL",NA,2027771091
